wav_filename,wav_filesize,transcript
conv_2639.wav,705644,drilling
conv_2640.wav,352844,siren
conv_2641.wav,705644,car_horn
conv_2644.wav,332204,jackhammer
conv_2645.wav,705644,siren
conv_2646.wav,88244,drilling
conv_2647.wav,705644,car_horn
conv_2648.wav,1058480,street_music
conv_2650.wav,705644,drilling
conv_2651.wav,768044,engine_idling
conv_2652.wav,705644,drilling
conv_2653.wav,1152080,children_playing
conv_2657.wav,768044,siren
conv_2658.wav,705644,jackhammer
conv_2659.wav,705644,siren
conv_2661.wav,1152080,engine_idling
conv_2662.wav,1152080,air_conditioner
conv_2664.wav,768044,siren
conv_2665.wav,1152080,children_playing
conv_2666.wav,768044,siren
conv_2668.wav,768044,engine_idling
conv_2669.wav,768044,air_conditioner
conv_2671.wav,705644,drilling
conv_2674.wav,1058480,air_conditioner
conv_2676.wav,705644,air_conditioner
conv_2677.wav,358136,children_playing
conv_2678.wav,352844,dog_bark
conv_2679.wav,705644,children_playing
conv_2680.wav,1411258,jackhammer
conv_2682.wav,705644,drilling
conv_2684.wav,705644,siren
conv_2685.wav,1152080,street_music
conv_2686.wav,128044,car_horn
conv_2687.wav,384044,siren
conv_2689.wav,705644,engine_idling
conv_2690.wav,705644,car_horn
conv_2691.wav,705644,dog_bark
conv_2695.wav,705644,engine_idling
conv_2697.wav,705644,jackhammer
conv_2699.wav,705644,children_playing
conv_2700.wav,472364,gun_shot
conv_2702.wav,705644,street_music
conv_2703.wav,1058480,children_playing
conv_2705.wav,777512,gun_shot
conv_2706.wav,705644,children_playing
conv_2707.wav,705644,street_music
conv_2709.wav,705644,children_playing
conv_2710.wav,705644,dog_bark
conv_2711.wav,705644,air_conditioner
conv_2713.wav,1152080,siren
conv_2714.wav,705644,jackhammer
conv_2717.wav,384044,dog_bark
conv_2718.wav,2304080,jackhammer
conv_2721.wav,705644,car_horn
conv_2722.wav,768044,dog_bark
conv_2723.wav,705644,street_music
conv_2725.wav,1058480,dog_bark
conv_2726.wav,1058480,drilling
conv_2728.wav,143996,drilling
conv_2730.wav,178208,drilling
conv_2732.wav,705658,dog_bark
conv_2733.wav,705644,engine_idling
conv_2736.wav,421640,gun_shot
conv_2738.wav,576080,engine_idling
conv_2739.wav,768044,siren
conv_2740.wav,1058480,children_playing
conv_2741.wav,705644,engine_idling
conv_2744.wav,705644,jackhammer
conv_2746.wav,2304080,children_playing
conv_2747.wav,103760,car_horn
conv_2750.wav,705644,jackhammer
conv_2751.wav,705644,engine_idling
conv_2752.wav,88036,gun_shot
conv_2754.wav,137594,dog_bark
conv_2756.wav,88244,drilling
conv_2757.wav,2304080,street_music
conv_2760.wav,1152080,air_conditioner
conv_2763.wav,1058480,jackhammer
conv_2764.wav,684488,gun_shot
conv_2765.wav,555704,jackhammer
conv_2766.wav,1058480,siren
conv_2769.wav,1152080,street_music
conv_2770.wav,1152080,engine_idling
conv_2771.wav,705644,siren
conv_2773.wav,705644,children_playing
conv_2774.wav,705644,street_music
conv_2775.wav,414800,car_horn
conv_2776.wav,705644,street_music
conv_2779.wav,705644,children_playing
conv_2780.wav,42380,car_horn
conv_2781.wav,705644,street_music
conv_2783.wav,698588,dog_bark
conv_2784.wav,705644,car_horn
conv_2785.wav,705644,children_playing
conv_2787.wav,458924,jackhammer
conv_2788.wav,705644,siren
conv_2789.wav,768044,siren
conv_2790.wav,705644,jackhammer
conv_2791.wav,1058480,dog_bark
conv_2792.wav,2304080,jackhammer
conv_2794.wav,705644,siren
conv_2795.wav,1152080,jackhammer
conv_2797.wav,1152080,air_conditioner
conv_2800.wav,768044,street_music
conv_2801.wav,705644,air_conditioner
conv_2802.wav,705644,air_conditioner
conv_2805.wav,1152080,drilling
conv_2807.wav,1152080,drilling
conv_2808.wav,768044,children_playing
conv_2811.wav,1152080,street_music
conv_2813.wav,768044,engine_idling
conv_2815.wav,768044,siren
conv_2819.wav,44144,siren
conv_2821.wav,129848,jackhammer
conv_2824.wav,1058480,children_playing
conv_2825.wav,705644,jackhammer
conv_2828.wav,1152080,siren
conv_2829.wav,1058480,dog_bark
conv_2830.wav,705644,children_playing
conv_2831.wav,768044,street_music
conv_2832.wav,705644,air_conditioner
conv_2835.wav,768044,siren
conv_2836.wav,1152080,street_music
conv_2837.wav,349316,gun_shot
conv_2840.wav,705644,dog_bark
conv_2842.wav,352844,drilling
conv_2846.wav,705644,dog_bark
conv_2849.wav,1058480,drilling
conv_2850.wav,705644,dog_bark
conv_2851.wav,705644,street_music
conv_2854.wav,705644,siren
conv_2855.wav,1536058,engine_idling
conv_2857.wav,705644,jackhammer
conv_2858.wav,1152080,children_playing
conv_2862.wav,1058480,air_conditioner
conv_2863.wav,705644,dog_bark
conv_2864.wav,705644,engine_idling
conv_2865.wav,1152080,dog_bark
conv_2869.wav,293840,air_conditioner
conv_2870.wav,705644,street_music
conv_2871.wav,768044,engine_idling
conv_2872.wav,705644,car_horn
conv_2873.wav,352844,air_conditioner
conv_2875.wav,768044,engine_idling
conv_2878.wav,1058480,air_conditioner
conv_2881.wav,1152080,siren
conv_2884.wav,768044,siren
conv_2887.wav,705644,siren
conv_2889.wav,352844,siren
conv_2890.wav,182880,gun_shot
conv_2891.wav,1152080,siren
conv_2892.wav,705644,street_music
conv_2896.wav,529280,drilling
conv_2898.wav,128044,street_music
conv_2899.wav,1058480,air_conditioner
conv_2900.wav,1058480,street_music
conv_2901.wav,705644,children_playing
conv_2902.wav,1536058,engine_idling
conv_2903.wav,705644,drilling
conv_2907.wav,705644,air_conditioner
conv_2909.wav,705644,drilling
conv_2910.wav,705644,street_music
conv_2911.wav,1152080,engine_idling
conv_2912.wav,768044,engine_idling
conv_2913.wav,1152080,jackhammer
conv_2914.wav,59138,gun_shot
conv_2915.wav,1152080,engine_idling
conv_2917.wav,236204,gun_shot
conv_2918.wav,768044,drilling
conv_2920.wav,705644,street_music
conv_2921.wav,768044,siren
conv_2922.wav,705644,dog_bark
conv_2924.wav,705644,siren
conv_2925.wav,768044,drilling
conv_2926.wav,768044,siren
conv_2927.wav,221022,drilling
conv_2928.wav,705644,air_conditioner
conv_2929.wav,768044,air_conditioner
conv_2930.wav,395564,gun_shot
conv_2931.wav,705644,dog_bark
conv_2932.wav,516464,car_horn
conv_2933.wav,333440,dog_bark
conv_2934.wav,1152080,children_playing
conv_2935.wav,40616,dog_bark
conv_2936.wav,705644,siren
conv_2939.wav,1536058,engine_idling
conv_2940.wav,1058480,air_conditioner
conv_2942.wav,705644,drilling
conv_2943.wav,705644,jackhammer
conv_2944.wav,705644,air_conditioner
conv_2945.wav,1152080,engine_idling
conv_2946.wav,705644,drilling
conv_2950.wav,212720,gun_shot
conv_2951.wav,88244,drilling
conv_2954.wav,1058480,air_conditioner
conv_2955.wav,1152080,siren
conv_2956.wav,705644,children_playing
conv_2957.wav,705644,air_conditioner
conv_2959.wav,1152080,street_music
conv_2960.wav,1152080,siren
conv_2961.wav,1152080,air_conditioner
conv_2962.wav,1152080,street_music
conv_2963.wav,317564,dog_bark
conv_2966.wav,1058480,drilling
conv_2969.wav,1058480,dog_bark
conv_2971.wav,1152080,engine_idling
conv_2972.wav,691136,gun_shot
conv_2974.wav,1152080,street_music
conv_2976.wav,84716,drilling
conv_2980.wav,1152080,engine_idling
conv_2982.wav,1152080,children_playing
conv_2983.wav,2304080,jackhammer
conv_2984.wav,768044,air_conditioner
conv_2986.wav,705644,air_conditioner
conv_2987.wav,705644,engine_idling
conv_2988.wav,705644,siren
conv_2989.wav,527480,dog_bark
conv_2991.wav,154768,drilling
conv_2992.wav,518444,jackhammer
conv_2993.wav,705644,drilling
conv_2994.wav,2304080,engine_idling
conv_2995.wav,705644,street_music
conv_2996.wav,705644,drilling
conv_2997.wav,768044,drilling
conv_2998.wav,254060,gun_shot
conv_3001.wav,43142,dog_bark
conv_3003.wav,1152080,children_playing
conv_3004.wav,705644,street_music
conv_3006.wav,705644,engine_idling
conv_3008.wav,576080,engine_idling
conv_3011.wav,1152080,dog_bark
conv_3012.wav,72248,gun_shot
conv_3013.wav,705644,siren
conv_3014.wav,705644,air_conditioner
conv_3016.wav,705644,drilling
conv_3018.wav,705644,air_conditioner
conv_3020.wav,1152080,air_conditioner
conv_3021.wav,705644,drilling
conv_3024.wav,2304080,dog_bark
conv_3026.wav,1152080,jackhammer
conv_3027.wav,768044,jackhammer
conv_3030.wav,705644,children_playing
conv_3032.wav,768044,children_playing
conv_3033.wav,21124,car_horn
conv_3034.wav,128044,siren
conv_3036.wav,1058480,air_conditioner
conv_3037.wav,705644,drilling
conv_3038.wav,1411258,jackhammer
conv_3042.wav,705644,car_horn
conv_3046.wav,576080,drilling
conv_3050.wav,1152080,engine_idling
conv_3051.wav,1536058,engine_idling
conv_3052.wav,352844,street_music
conv_3054.wav,705644,dog_bark
conv_3055.wav,705644,engine_idling
conv_3056.wav,606860,gun_shot
conv_3060.wav,705644,dog_bark
conv_3061.wav,1152080,street_music
conv_3062.wav,705644,children_playing
conv_3063.wav,1152080,children_playing
conv_3066.wav,569684,jackhammer
conv_3068.wav,705644,dog_bark
conv_3069.wav,2304080,children_playing
conv_3070.wav,127052,drilling
conv_3071.wav,768044,engine_idling
conv_3074.wav,705644,siren
conv_3075.wav,705644,street_music
conv_3077.wav,1058480,air_conditioner
conv_3078.wav,705644,jackhammer
conv_3081.wav,705644,street_music
conv_3082.wav,1536044,drilling
conv_3085.wav,705644,street_music
conv_3087.wav,705644,siren
conv_3089.wav,384044,street_music
conv_3091.wav,674780,jackhammer
conv_3092.wav,768044,jackhammer
conv_3094.wav,705644,dog_bark
conv_3095.wav,768044,children_playing
conv_3096.wav,1152080,air_conditioner
conv_3097.wav,1058480,street_music
conv_3098.wav,705644,siren
conv_3099.wav,705644,drilling
conv_3101.wav,1058480,street_music
conv_3102.wav,1152080,engine_idling
conv_3103.wav,381372,car_horn
conv_3104.wav,1536044,drilling
conv_3105.wav,1058480,children_playing
conv_3108.wav,705644,children_playing
conv_3110.wav,705644,air_conditioner
conv_3112.wav,1152080,children_playing
conv_3115.wav,1058480,street_music
conv_3117.wav,705644,children_playing
conv_3118.wav,576080,engine_idling
conv_3120.wav,20330,dog_bark
conv_3121.wav,705644,dog_bark
conv_3123.wav,705644,dog_bark
conv_3125.wav,705644,siren
conv_3126.wav,705644,children_playing
conv_3127.wav,705644,street_music
conv_3128.wav,112940,drilling
conv_3130.wav,705644,street_music
conv_3131.wav,705644,air_conditioner
conv_3133.wav,576080,children_playing
conv_3135.wav,705644,car_horn
conv_3136.wav,384044,street_music
conv_3138.wav,768044,siren
conv_3140.wav,768044,siren
conv_3143.wav,384044,street_music
conv_3144.wav,705644,drilling
conv_3146.wav,705644,siren
conv_3147.wav,705644,dog_bark
conv_3148.wav,768044,street_music
conv_3150.wav,2304080,dog_bark
conv_3151.wav,705644,air_conditioner
conv_3152.wav,303124,gun_shot
conv_3153.wav,529280,engine_idling
conv_3154.wav,352844,jackhammer
conv_3155.wav,705644,air_conditioner
conv_3156.wav,128044,siren
conv_3157.wav,705644,street_music
conv_3159.wav,285340,gun_shot
conv_3160.wav,384044,drilling
conv_3161.wav,705644,air_conditioner
conv_3162.wav,705644,dog_bark
conv_3163.wav,705644,children_playing
conv_3164.wav,705644,jackhammer
conv_3165.wav,1411258,jackhammer
conv_3167.wav,705644,car_horn
conv_3168.wav,1152080,children_playing
conv_3169.wav,768044,air_conditioner
conv_3170.wav,705644,siren
conv_3171.wav,705644,engine_idling
conv_3172.wav,1152080,siren
conv_3176.wav,206120,car_horn
conv_3177.wav,384044,children_playing
conv_3178.wav,768044,siren
conv_3179.wav,1152080,children_playing
conv_3180.wav,705644,jackhammer
conv_3182.wav,768044,jackhammer
conv_3185.wav,384044,street_music
conv_3186.wav,705644,siren
conv_3187.wav,1152080,children_playing
conv_3188.wav,705644,air_conditioner
conv_3189.wav,384044,dog_bark
conv_3190.wav,44860,drilling
conv_3191.wav,768044,siren
conv_3192.wav,204660,dog_bark
conv_3194.wav,486064,gun_shot
conv_3195.wav,1152080,children_playing
conv_3196.wav,84444,gun_shot
conv_3197.wav,705644,engine_idling
conv_3199.wav,1152080,engine_idling
conv_3200.wav,705644,dog_bark
conv_3202.wav,1058480,street_music
conv_3205.wav,1058480,air_conditioner
conv_3206.wav,576080,engine_idling
conv_3207.wav,230256,drilling
conv_3209.wav,705644,children_playing
conv_3211.wav,130580,drilling
conv_3213.wav,705644,car_horn
conv_3214.wav,1152080,children_playing
conv_3215.wav,705644,drilling
conv_3216.wav,705644,drilling
conv_3218.wav,705644,street_music
conv_3220.wav,384044,drilling
conv_3221.wav,1152080,children_playing
conv_3223.wav,705644,drilling
conv_3225.wav,705644,drilling
conv_3226.wav,1152080,dog_bark
conv_3227.wav,705644,drilling
conv_3229.wav,35316,car_horn
conv_3230.wav,705644,gun_shot
conv_3231.wav,705644,air_conditioner
conv_3232.wav,1058480,air_conditioner
conv_3233.wav,1152080,street_music
conv_3235.wav,1152080,street_music
conv_3236.wav,178020,jackhammer
conv_3237.wav,705644,dog_bark
conv_3238.wav,1058480,engine_idling
conv_3239.wav,705644,engine_idling
conv_3240.wav,705644,engine_idling
conv_3244.wav,768044,siren
conv_3246.wav,1058480,children_playing
conv_3248.wav,384044,dog_bark
conv_3250.wav,768044,siren
conv_3254.wav,705644,jackhammer
conv_3257.wav,768044,air_conditioner
conv_3258.wav,705644,dog_bark
conv_3259.wav,1152080,air_conditioner
conv_3261.wav,1058480,children_playing
conv_3262.wav,250248,gun_shot
conv_3264.wav,705644,jackhammer
conv_3266.wav,705644,children_playing
conv_3267.wav,2304080,drilling
conv_3268.wav,705644,street_music
conv_3270.wav,705644,drilling
conv_3271.wav,705644,jackhammer
conv_3272.wav,705644,jackhammer
conv_3273.wav,1152080,air_conditioner
conv_3275.wav,570284,car_horn
conv_3276.wav,352844,engine_idling
conv_3277.wav,768044,engine_idling
conv_3278.wav,2304080,jackhammer
conv_3279.wav,424364,jackhammer
conv_3281.wav,705644,children_playing
conv_3283.wav,705644,engine_idling
conv_3285.wav,357290,dog_bark
conv_3286.wav,689768,jackhammer
conv_3288.wav,1152080,jackhammer
conv_3291.wav,97064,dog_bark
conv_3292.wav,1058480,drilling
conv_3293.wav,2304080,street_music
conv_3294.wav,2304080,street_music
conv_3296.wav,768044,jackhammer
conv_3297.wav,768044,siren
conv_3298.wav,1411258,jackhammer
conv_3299.wav,1536058,engine_idling
conv_3301.wav,705644,children_playing
conv_3302.wav,705644,air_conditioner
conv_3305.wav,90008,drilling
conv_3306.wav,705644,street_music
conv_3307.wav,705644,street_music
conv_3308.wav,428444,jackhammer
conv_3310.wav,384044,drilling
conv_3316.wav,705644,jackhammer
conv_3317.wav,105248,siren
conv_3318.wav,41822,car_horn
conv_3319.wav,1152080,engine_idling
conv_3320.wav,705644,dog_bark
conv_3321.wav,705644,children_playing
conv_3322.wav,1152080,engine_idling
conv_3323.wav,144548,gun_shot
conv_3324.wav,705644,engine_idling
conv_3325.wav,705644,dog_bark
conv_3328.wav,283620,jackhammer
conv_3330.wav,358136,drilling
conv_3331.wav,768044,siren
conv_3332.wav,143996,drilling
conv_3333.wav,705644,jackhammer
conv_3334.wav,768044,engine_idling
conv_3336.wav,705644,drilling
conv_3337.wav,705644,air_conditioner
conv_3338.wav,384044,air_conditioner
conv_3343.wav,1058480,children_playing
conv_3344.wav,1152080,siren
conv_3345.wav,705644,air_conditioner
conv_3347.wav,1152080,jackhammer
conv_3349.wav,705644,jackhammer
conv_3350.wav,182808,car_horn
conv_3351.wav,1152080,jackhammer
conv_3352.wav,705644,car_horn
conv_3353.wav,407028,jackhammer
conv_3354.wav,576080,engine_idling
conv_3355.wav,768044,air_conditioner
conv_3357.wav,705644,jackhammer
conv_3358.wav,1152080,siren
conv_3360.wav,705644,drilling
conv_3362.wav,768044,siren
conv_3363.wav,705644,street_music
conv_3364.wav,1058480,jackhammer
conv_3365.wav,768044,jackhammer
conv_3367.wav,705644,car_horn
conv_3369.wav,384044,car_horn
conv_3370.wav,1042640,dog_bark
conv_3371.wav,276272,dog_bark
conv_3373.wav,352844,jackhammer
conv_3375.wav,183420,drilling
conv_3376.wav,705644,air_conditioner
conv_3379.wav,705644,street_music
conv_3381.wav,1152080,children_playing
conv_3383.wav,446656,gun_shot
conv_3387.wav,1152080,air_conditioner
conv_3388.wav,705644,siren
conv_3389.wav,156220,car_horn
conv_3390.wav,705644,jackhammer
conv_3392.wav,705644,children_playing
conv_3394.wav,384044,street_music
conv_3395.wav,203564,jackhammer
conv_3397.wav,1152080,air_conditioner
conv_3398.wav,384044,dog_bark
conv_3399.wav,1152080,dog_bark
conv_3400.wav,705644,children_playing
conv_3401.wav,768044,street_music
conv_3404.wav,553872,gun_shot
conv_3406.wav,705644,dog_bark
conv_3407.wav,705644,dog_bark
conv_3409.wav,539164,dog_bark
conv_3413.wav,1152080,street_music
conv_3415.wav,705644,dog_bark
conv_3416.wav,133396,drilling
conv_3417.wav,705644,drilling
conv_3418.wav,622292,drilling
conv_3419.wav,1058480,air_conditioner
conv_3420.wav,1152080,engine_idling
conv_3422.wav,384044,street_music
conv_3423.wav,483920,gun_shot
conv_3425.wav,768044,siren
conv_3429.wav,2304080,car_horn
conv_3432.wav,1058480,engine_idling
conv_3433.wav,705644,air_conditioner
conv_3434.wav,705644,street_music
conv_3435.wav,705644,dog_bark
conv_3436.wav,705644,children_playing
conv_3437.wav,1058480,air_conditioner
conv_3439.wav,1152080,engine_idling
conv_3441.wav,705644,siren
conv_3442.wav,1152080,children_playing
conv_3443.wav,1152080,children_playing
conv_3444.wav,705644,drilling
conv_3445.wav,367940,gun_shot
conv_3446.wav,1152080,air_conditioner
conv_3449.wav,384044,air_conditioner
conv_3451.wav,705644,air_conditioner
conv_3452.wav,705644,siren
conv_3453.wav,1411258,jackhammer
conv_3454.wav,705644,drilling
conv_3455.wav,705644,air_conditioner
conv_3458.wav,481814,gun_shot
conv_3459.wav,589220,drilling
conv_3461.wav,705644,children_playing
conv_3462.wav,1152080,street_music
conv_3464.wav,705644,children_playing
conv_3465.wav,705644,drilling
conv_3467.wav,1536044,drilling
conv_3469.wav,768044,siren
conv_3470.wav,264016,gun_shot
conv_3471.wav,705644,jackhammer
conv_3473.wav,705644,street_music
conv_3474.wav,576080,children_playing
conv_3475.wav,1152080,street_music
conv_3477.wav,1058480,air_conditioner
conv_3478.wav,1152080,engine_idling
conv_3480.wav,2304080,drilling
conv_3481.wav,1536058,engine_idling
conv_3482.wav,705644,dog_bark
conv_3483.wav,1152080,drilling
conv_3486.wav,1411258,jackhammer
conv_3489.wav,137636,drilling
conv_3491.wav,705644,engine_idling
conv_3492.wav,107560,dog_bark
conv_3493.wav,1536044,street_music
conv_3495.wav,2304080,drilling
conv_3496.wav,705644,dog_bark
conv_3499.wav,768044,siren
conv_3501.wav,1152080,siren
conv_3503.wav,705644,jackhammer
conv_3504.wav,705644,street_music
conv_3507.wav,384044,dog_bark
conv_3508.wav,1152080,drilling
conv_3509.wav,705644,engine_idling
conv_3510.wav,1152080,children_playing
conv_3514.wav,691136,gun_shot
conv_3515.wav,576080,engine_idling
conv_3516.wav,705644,drilling
conv_3517.wav,705644,drilling
conv_3518.wav,705644,jackhammer
conv_3519.wav,1152080,siren
conv_3520.wav,768044,siren
conv_3522.wav,705644,engine_idling
conv_3523.wav,1152080,dog_bark
conv_3525.wav,705644,air_conditioner
conv_3526.wav,166932,jackhammer
conv_3528.wav,768044,jackhammer
conv_3529.wav,1058480,children_playing
conv_3531.wav,768044,dog_bark
conv_3533.wav,705644,street_music
conv_3534.wav,1152080,engine_idling
conv_3536.wav,1152080,drilling
conv_3537.wav,705644,jackhammer
conv_3538.wav,705644,jackhammer
conv_3539.wav,705644,air_conditioner
conv_3540.wav,705644,drilling
conv_3542.wav,705644,siren
conv_3543.wav,299924,drilling
conv_3545.wav,444260,gun_shot
conv_3546.wav,1152080,air_conditioner
conv_3547.wav,174716,car_horn
conv_3548.wav,264148,gun_shot
conv_3549.wav,262880,gun_shot
conv_3550.wav,1058480,children_playing
conv_3551.wav,1152080,air_conditioner
conv_3554.wav,1152080,siren
conv_3555.wav,768044,air_conditioner
conv_3556.wav,705644,dog_bark
conv_3560.wav,705644,dog_bark
conv_3561.wav,1058480,children_playing
conv_3566.wav,1365200,jackhammer
conv_3567.wav,209324,dog_bark
conv_3568.wav,1152080,air_conditioner
conv_3569.wav,705644,air_conditioner
conv_3574.wav,1152080,engine_idling
conv_3577.wav,1152080,jackhammer
conv_3579.wav,768044,engine_idling
conv_3580.wav,1152080,street_music
conv_3582.wav,307244,jackhammer
conv_3583.wav,1058480,air_conditioner
conv_3584.wav,768044,siren
conv_3585.wav,705644,siren
conv_3587.wav,768044,air_conditioner
conv_3588.wav,128044,siren
conv_3590.wav,705644,drilling
conv_3591.wav,705644,dog_bark
conv_3595.wav,896174,dog_bark
conv_3596.wav,1058480,street_music
conv_3597.wav,705644,engine_idling
conv_3598.wav,705644,drilling
conv_3599.wav,768044,engine_idling
conv_3603.wav,705644,air_conditioner
conv_3604.wav,705644,children_playing
conv_3606.wav,1152080,children_playing
conv_3607.wav,81914,dog_bark
conv_3608.wav,705644,air_conditioner
conv_3609.wav,384044,drilling
conv_3610.wav,719210,jackhammer
conv_3611.wav,768044,children_playing
conv_3613.wav,1152080,engine_idling
conv_3614.wav,705644,dog_bark
conv_3619.wav,705644,air_conditioner
conv_3621.wav,705644,children_playing
conv_3622.wav,705644,air_conditioner
conv_3624.wav,705644,dog_bark
conv_3626.wav,107648,gun_shot
conv_3627.wav,1152080,engine_idling
conv_3628.wav,705644,jackhammer
conv_3629.wav,1152080,street_music
conv_3630.wav,705644,dog_bark
conv_3632.wav,768044,air_conditioner
conv_3634.wav,2304080,drilling
conv_3637.wav,705644,engine_idling
conv_3639.wav,705644,engine_idling
conv_3640.wav,1058480,children_playing
conv_3642.wav,1058480,engine_idling
conv_3644.wav,384044,street_music
conv_3645.wav,705644,drilling
conv_3646.wav,705644,engine_idling
conv_3647.wav,705644,children_playing
conv_3648.wav,153512,gun_shot
conv_3649.wav,1411258,jackhammer
conv_3652.wav,393416,gun_shot
conv_3653.wav,1058480,air_conditioner
conv_3654.wav,368456,engine_idling
conv_3656.wav,768044,siren
conv_3657.wav,1152080,air_conditioner
conv_3658.wav,705644,engine_idling
conv_3659.wav,768044,engine_idling
conv_3660.wav,1411258,jackhammer
conv_3661.wav,705644,street_music
conv_3662.wav,705644,engine_idling
conv_3663.wav,1058480,street_music
conv_3664.wav,768044,air_conditioner
conv_3666.wav,576080,children_playing
conv_3668.wav,705644,car_horn
conv_3669.wav,705644,engine_idling
conv_3670.wav,705644,engine_idling
conv_3671.wav,705644,air_conditioner
conv_3672.wav,705644,jackhammer
conv_3674.wav,1411258,jackhammer
conv_3675.wav,1058480,air_conditioner
conv_3676.wav,705644,car_horn
conv_3678.wav,1058480,air_conditioner
conv_3679.wav,1152080,dog_bark
conv_3680.wav,2304080,dog_bark
conv_3681.wav,705644,jackhammer
conv_3682.wav,768044,siren
conv_3683.wav,88244,drilling
conv_3685.wav,705644,siren
conv_3686.wav,705644,engine_idling
conv_3687.wav,2304080,jackhammer
conv_3688.wav,705644,children_playing
conv_3689.wav,705644,street_music
conv_3691.wav,705644,drilling
conv_3695.wav,501200,jackhammer
conv_3696.wav,768044,siren
conv_3697.wav,1152080,jackhammer
conv_3698.wav,384044,dog_bark
conv_3700.wav,768044,engine_idling
conv_3702.wav,384044,drilling
conv_3703.wav,705644,street_music
conv_3706.wav,768044,engine_idling
conv_3708.wav,1152080,engine_idling
conv_3709.wav,1152080,air_conditioner
conv_3711.wav,1152080,street_music
conv_3714.wav,1152080,siren
conv_3717.wav,768044,siren
conv_3718.wav,705644,drilling
conv_3719.wav,768044,engine_idling
conv_3721.wav,705644,siren
conv_3724.wav,804704,jackhammer
conv_3725.wav,789200,jackhammer
conv_3726.wav,142046,dog_bark
conv_3728.wav,1058480,air_conditioner
conv_3729.wav,1152080,engine_idling
conv_3731.wav,478088,children_playing
conv_3732.wav,705644,air_conditioner
conv_3734.wav,705644,children_playing
conv_3735.wav,705644,car_horn
conv_3738.wav,214248,jackhammer
conv_3739.wav,705644,engine_idling
conv_3741.wav,1152080,jackhammer
conv_3742.wav,1152080,air_conditioner
conv_3745.wav,705644,siren
conv_3747.wav,705644,engine_idling
conv_3749.wav,705644,street_music
conv_3750.wav,2304080,jackhammer
conv_3751.wav,1152080,jackhammer
conv_3752.wav,705644,siren
conv_3753.wav,99752,car_horn
conv_3754.wav,1058480,street_music
conv_3756.wav,705644,siren
conv_3758.wav,384044,car_horn
conv_3759.wav,1058480,street_music
conv_3760.wav,705644,dog_bark
conv_3762.wav,705644,jackhammer
conv_3763.wav,768044,drilling
conv_3764.wav,234656,children_playing
conv_3765.wav,768044,air_conditioner
conv_3766.wav,705644,street_music
conv_3770.wav,2304080,drilling
conv_3771.wav,352844,siren
conv_3772.wav,705644,engine_idling
conv_3776.wav,1152080,dog_bark
conv_3778.wav,705644,siren
conv_3781.wav,1058480,drilling
conv_3782.wav,56240,car_horn
conv_3783.wav,384044,street_music
conv_3784.wav,705644,car_horn
conv_3785.wav,705644,air_conditioner
conv_3787.wav,1536058,engine_idling
conv_3788.wav,705644,air_conditioner
conv_3790.wav,317564,drilling
conv_3791.wav,705644,jackhammer
conv_3792.wav,705644,street_music
conv_3798.wav,1152080,siren
conv_3799.wav,1058480,street_music
conv_3800.wav,1152080,jackhammer
conv_3803.wav,1058480,street_music
conv_3805.wav,705644,jackhammer
conv_3806.wav,8864,car_horn
conv_3808.wav,768044,dog_bark
conv_3811.wav,296736,jackhammer
conv_3813.wav,768044,siren
conv_3816.wav,2304080,street_music
conv_3819.wav,88244,drilling
conv_3820.wav,1152080,children_playing
conv_3821.wav,705644,children_playing
conv_3822.wav,1152080,children_playing
conv_3823.wav,160800,jackhammer
conv_3827.wav,1058480,air_conditioner
conv_3828.wav,705644,children_playing
conv_3830.wav,1152080,air_conditioner
conv_3833.wav,768044,children_playing
conv_3834.wav,1152080,children_playing
conv_3836.wav,1152080,street_music
conv_3838.wav,705644,air_conditioner
conv_3839.wav,1152080,engine_idling
conv_3840.wav,2304080,street_music
conv_3842.wav,128044,car_horn
conv_3843.wav,1152080,engine_idling
conv_3844.wav,1152080,siren
conv_3846.wav,1058480,drilling
conv_3847.wav,705644,engine_idling
conv_3848.wav,1058480,children_playing
conv_3850.wav,1152080,engine_idling
conv_3851.wav,705644,children_playing
conv_3853.wav,105468,car_horn
conv_3854.wav,1152080,street_music
conv_3855.wav,2304080,jackhammer
conv_3859.wav,1411258,jackhammer
conv_3860.wav,22696,dog_bark
conv_3861.wav,1152080,engine_idling
conv_3863.wav,705644,jackhammer
conv_3864.wav,705644,air_conditioner
conv_3866.wav,1536058,engine_idling
conv_3868.wav,1152080,siren
conv_3869.wav,705644,siren
conv_3870.wav,705644,dog_bark
conv_3871.wav,768044,siren
conv_3877.wav,1411258,jackhammer
conv_3878.wav,665966,gun_shot
conv_3879.wav,768044,siren
conv_3880.wav,29808,car_horn
conv_3881.wav,705644,jackhammer
conv_3882.wav,128044,car_horn
conv_3883.wav,705644,children_playing
conv_3884.wav,2304080,dog_bark
conv_3885.wav,705644,dog_bark
conv_3886.wav,705644,street_music
conv_3887.wav,272684,gun_shot
conv_3888.wav,587600,gun_shot
conv_3889.wav,705644,street_music
conv_3890.wav,768044,engine_idling
conv_3891.wav,1152080,dog_bark
conv_3893.wav,705644,children_playing
conv_3894.wav,768044,siren
conv_3895.wav,1152080,air_conditioner
conv_3896.wav,1152080,air_conditioner
conv_3898.wav,1152080,air_conditioner
conv_3900.wav,529280,children_playing
conv_3902.wav,705644,dog_bark
conv_3903.wav,768044,air_conditioner
